CheckpointID,SimulationID,Zone,Clock.Today,Weather.Radn,Weather.MaxT,Weather.MinT,Weather.Rain,Weather.Wind,Maize.Grain.Wt
1,1,Field,2021-06-08 12:00:00,24,26.399999618530273,15.100000381469727,0,1.399999976158142,0
1,1,Field,2021-06-09 12:00:00,25.799999237060547,26.899999618530273,15,0,2,0
1,1,Field,2021-06-10 12:00:00,21.299999237060547,25.399999618530273,15,0,2.0999999046325684,0
1,1,Field,2021-06-11 12:00:00,21.799999237060547,24.700000762939453,13.600000381469727,0,1.7999999523162842,0
1,1,Field,2021-06-12 12:00:00,26,26.399999618530273,14,0,1.2000000476837158,0
1,1,Field,2021-06-13 12:00:00,21.5,24.399999618530273,12.300000190734863,8.399999618530273,2.700000047683716,0
1,1,Field,2021-06-14 12:00:00,29.799999237060547,22.100000381469727,9.5,0,2.200000047683716,0
1,1,Field,2021-06-15 12:00:00,30.299999237060547,25.299999237060547,10.199999809265137,0,0.800000011920929,0
1,1,Field,2021-06-16 12:00:00,27.899999618530273,27.600000381469727,15.800000190734863,0,1.100000023841858,0
1,1,Field,2021-06-17 12:00:00,29.5,28.899999618530273,17.799999237060547,0,1.100000023841858,0
1,1,Field,2021-06-18 12:00:00,27.399999618530273,30,18.5,2.200000047683716,1,0
1,1,Field,2021-06-19 12:00:00,27.799999237060547,31.200000762939453,19.100000381469727,6.699999809265137,0.6000000238418579,0
1,1,Field,2021-06-20 12:00:00,22.700000762939453,30.899999618530273,22.399999618530273,1.2999999523162842,1.100000023841858,0
1,1,Field,2021-06-21 12:00:00,28,33.599998474121094,20.200000762939453,0,2.4000000953674316,0
1,1,Field,2021-06-22 12:00:00,29.100000381469727,32.900001525878906,18.700000762939453,0,2.200000047683716,0
1,1,Field,2021-06-23 12:00:00,28.5,34.29999923706055,17.899999618530273,0,1.2000000476837158,0
1,1,Field,2021-06-24 12:00:00,27.399999618530273,35.20000076293945,22.299999237060547,0,1.899999976158142,0
1,1,Field,2021-06-25 12:00:00,29.5,32.79999923706055,20,9.300000190734863,1.2000000476837158,0
1,1,Field,2021-06-26 12:00:00,28.600000381469727,29.399999618530273,18,8.199999809265137,1.600000023841858,0
1,1,Field,2021-06-27 12:00:00,28.100000381469727,31.100000381469727,17.600000381469727,0,0.800000011920929,0
1,1,Field,2021-06-28 12:00:00,30.299999237060547,34.400001525878906,20.299999237060547,0,1.100000023841858,0
1,1,Field,2021-06-29 12:00:00,29.399999618530273,35.5,20.5,0,1.899999976158142,0
1,1,Field,2021-06-30 12:00:00,29.600000381469727,33.599998474121094,20.100000381469727,0,1.899999976158142,0
1,1,Field,2021-07-01 12:00:00,19.299999237060547,25.899999618530273,13.699999809265137,8.600000381469727,1.899999976158142,0
